# Constructed from biom file
#OTU ID	G22445_stitched
K00625	29990.0
K00624	80.0
K02805	2070.0
K02552	912.0
K02550	0.0
K02556	4072.0
K02803	6.0
K02554	2.0
K07280	80.0
K07281	0.0
K07282	26941.0
K07283	71.0
K07284	30546.0
K07285	550.0
K07286	552.0
K08217	10367.0
K07288	19.0
K07289	299.0
K07534	1.0
K07535	20.0
K07533	13316.0
K07822	0.0
K07823	0.0
K08699	0.0
K00088	33889.0
K00087	2787.0
K00086	2182.0
K00082	1068.0
K10239	0.0
K10238	0.0
K10231	672.0
K10230	0.0
K10233	0.0
K10232	1.0
K10235	0.0
K10234	0.0
K10237	0.0
K10236	0.0
K08353	0.0
K01970	0.0
K01971	1306.0
K01972	33786.0
K01973	0.0
K01974	0.0
K01975	820.0
K01976	4.0
K07758	0.0
K05990	0.0
K07752	0.0
K07753	0.0
K07751	550.0
K13786	0.0
K07755	0.0
K07442	283.0
K08352	316.0
K07115	1077.0
K07441	0.0
K07634	0.0
K07446	396.0
K07111	0.0
K07444	19685.0
K07445	1.0
K00647	7263.0
K07449	0.0
K00641	957.0
K00640	50444.0
K01289	0.0
K01282	0.0
K01283	0.0
K01280	0.0
K01281	164.0
K01286	2944.0
K01284	20107.0
K02954	32784.0
K02952	32701.0
K02950	32015.0
K00155	18.0
K02959	32245.0
K00887	0.0
K00886	13.0
K00885	459.0
K00884	574.0
K00883	1133.0
K00882	21400.0
K00881	885.0
K00880	3003.0
K00053	28062.0
K14048	0.0
K01026	2957.0
K01756	33029.0
K01025	0.0
K01750	3026.0
K01023	3392.0
K01752	42781.0
K01753	570.0
K14583	0.0
K01758	27.0
K01759	26199.0
K09565	0.0
K09568	0.0
K08173	299.0
K08172	25.0
K02483	3688.0
K02482	4.0
K08177	2705.0
K08176	0.0
K08175	0.0
K02486	1.0
K02489	0.0
K02488	3.0
K08178	24.0
K14138	5538.0
K14136	4.0
K09713	0.0
K09714	0.0
K09715	0.0
K03532	3.0
K03533	0.0
K03530	58838.0
K03531	23876.0
K03536	32378.0
K03537	0.0
K03534	10429.0
K03535	119.0
K03538	0.0
K03539	0.0
K14451	0.0
K14450	0.0
K02225	2.0
K02224	48347.0
K02227	25068.0
K02226	22440.0
K02221	2298.0
K14107	0.0
K02229	2.0
K02228	0.0
K14106	0.0
K00441	692.0
K03288	1.0
K03289	3446.0
K03284	35353.0
K03285	609.0
K03286	4991.0
K03287	10750.0
K03280	0.0
K03281	8994.0
K03282	30024.0
K00440	0.0
K13677	0.0
K12790	0.0
K09639	0.0
K12688	0.0
K12689	0.0
K12686	0.0
K12687	0.0
K12684	3.0
K12685	1117.0
K12682	0.0
K12683	0.0
K12680	0.0
K11889	0.0
K08884	38391.0
K11085	11299.0
K11084	0.0
K11081	0.0
K11080	0.0
K11083	0.0
K11082	0.0
K11089	0.0
K08777	0.0
K08776	0.0
K06346	12597.0
K06347	0.0
K09824	1443.0
K09825	30072.0
K09823	108.0
K09820	118.0
K10939	0.0
K10936	0.0
K10937	0.0
K10933	0.0
K06348	0.0
K09829	0.0
K11337	0.0
K11336	0.0
K11335	0.0
K11334	0.0
K11333	0.0
K11332	0.0
K11331	0.0
K11330	0.0
K00169	2492.0
K00164	673.0
K00166	0.0
K00167	0.0
K00161	582.0
K00162	582.0
K00163	674.0
K10689	0.0
K10680	105.0
K10681	82.0
K10682	82.0
K04083	23442.0
K04082	957.0
K04081	0.0
K04080	49.0
K04087	2690.0
K04086	510.0
K04085	893.0
K04084	907.0
K04088	2690.0
K01569	0.0
K01568	0.0
K01563	0.0
K01561	16.0
K01560	2466.0
K01567	158.0
K01565	0.0
K01564	2.0
K02038	28295.0
K02039	28024.0
K02030	65628.0
K02031	57179.0
K02032	48309.0
K02033	53137.0
K02034	52290.0
K02035	56567.0
K02036	28621.0
K02037	28292.0
K05556	1.0
K13658	0.0
K13659	0.0
K13656	0.0
K13657	0.0
K13654	24.0
K13655	282.0
K13652	3584.0
K13653	10927.0
K13650	0.0
K13651	273.0
K05555	0.0
K05552	0.0
K02057	60681.0
K05550	0.0
K05551	0.0
K12308	41468.0
K12306	0.0
K03073	29027.0
K03072	2910.0
K03071	981.0
K03070	32808.0
K03077	4564.0
K03076	32097.0
K03075	20811.0
K03074	4247.0
K08965	19.0
K08967	48.0
K08961	4079.0
K08963	4412.0
K13873	0.0
K13876	0.0
K13874	0.0
K13875	16.0
K06139	25.0
K06138	877.0
K06135	0.0
K06134	18.0
K06137	25.0
K06136	25.0
K06131	52357.0
K06133	19084.0
K06132	41.0
K02600	32668.0
K07389	66.0
K07388	0.0
K04747	0.0
K01516	32483.0
K09977	82.0
K07518	16.0
K07519	0.0
K11437	0.0
K07512	0.0
K07516	50.0
K10212	80.0
K10747	0.0
K10217	81.0
K10219	16.0
K10218	39.0
K10748	25.0
K01912	22137.0
K01913	0.0
K01910	1045.0
K01911	9011.0
K01916	755.0
K01917	3070.0
K01914	26772.0
K01915	70081.0
K01918	23084.0
K01919	1423.0
K07774	57.0
K07775	3002.0
K07776	102.0
K07777	10582.0
K07770	466.0
K07771	25.0
K07772	0.0
K07773	550.0
K07778	569.0
K01193	24212.0
K04340	0.0
K04341	0.0
K04342	0.0
K04343	0.0
K12986	0.0
K04691	552.0
K02931	22869.0
K02933	32258.0
K02935	32717.0
K02936	0.0
K02939	32721.0
K00205	0.0
K00204	0.0
K00207	0.0
K00206	0.0
K00201	0.0
K00200	0.0
K00203	0.0
K00202	0.0
K00209	0.0
K00208	9446.0
K01000	33439.0
K01001	0.0
K01002	2581.0
K01003	526.0
K01004	3.0
K01005	8095.0
K01006	31016.0
K01007	2607.0
K01008	18849.0
K10855	1.0
K14115	0.0
K14116	0.0
K14441	31687.0
K14446	75.0
K14447	0.0
K14112	0.0
K14445	66.0
K08195	106.0
K08194	32.0
K14448	0.0
K08196	0.0
K08191	4838.0
K14119	0.0
K08193	0.0
K00702	11008.0
K10799	0.0
K03518	22819.0
K03519	390.0
K09719	0.0
K10856	1.0
K03516	24.0
K03517	22449.0
K02205	0.0
K02204	151.0
K02203	26859.0
K02201	0.0
K02200	1638.0
K13714	0.0
K13461	0.0
K12518	3.0
K12519	3.0
K12517	3.0
K12514	66.0
K12515	66.0
K12512	66.0
K12513	66.0
K12510	27938.0
K12511	2174.0
K07183	12054.0
K07182	100.0
K07181	1204.0
K07180	973.0
K07186	550.0
K07185	5913.0
K07184	550.0
K09800	1745.0
K09801	982.0
K09802	4011.0
K09803	116.0
K09804	2.0
K09805	353.0
K09806	161.0
K09807	2668.0
K09808	17981.0
K09809	0.0
K10912	0.0
K10913	0.0
K10914	1129.0
K10915	0.0
K10916	0.0
K10917	2.0
K11358	20098.0
K11355	0.0
K11354	0.0
K11357	0.0
K11356	0.0
K04069	57515.0
K04068	36223.0
K04065	44.0
K04064	24.0
K04067	550.0
K04066	32638.0
K04061	11978.0
K09716	0.0
K04063	24.0
K04062	1165.0
K10006	47.0
K10007	47.0
K10004	399.0
K10005	47.0
K10002	399.0
K10003	399.0
K10000	550.0
K10001	414.0
K09717	0.0
K10008	379.0
K10009	47.0
K02491	0.0
K14588	25.0
K14581	0.0
K13678	163.0
K13679	0.0
K11633	0.0
K13670	0.0
K13671	13.0
K11987	0.0
K11636	0.0
K11634	0.0
K13582	0.0
K13583	0.0
K13580	0.0
K13581	16.0
K13586	0.0
K13587	0.0
K13584	0.0
K13585	0.0
K13588	0.0
K13589	0.0
K02052	1360.0
K02053	2252.0
K02050	43398.0
K02051	44122.0
K02056	25350.0
K05553	0.0
K02054	1839.0
K02055	1528.0
K02058	21287.0
K02059	10.0
K05558	0.0
K05559	17.0
K03895	0.0
K03894	0.0
K03897	1.0
K03896	0.0
K03891	4.0
K03890	4.0
K03893	0.0
K03892	35492.0
K02423	42.0
K05342	0.0
K05341	3285.0
K12989	0.0
K12988	0.0
K02420	13311.0
K12981	0.0
K12980	0.0
K12983	0.0
K12982	880.0
K12985	0.0
K12984	550.0
K12987	0.0
K02426	9499.0
K13854	0.0
K03098	660.0
K13853	736.0
K03095	187.0
K05344	0.0
K03091	77257.0
K03090	782.0
K03093	2794.0
K03092	11520.0
K06113	6902.0
K09632	0.0
K02429	18672.0
K06118	1.0
K05716	0.0
K04844	313.0
K11632	0.0
K11630	0.0
K11631	16.0
K11637	0.0
K11635	9.0
K11638	0.0
K11639	0.0
K07572	0.0
K07573	0.0
K07570	864.0
K07571	4901.0
K07576	19170.0
K07577	0.0
K07574	23008.0
K07575	0.0
K07578	0.0
K07579	0.0
K11189	59789.0
K11184	6606.0
K11187	0.0
K11180	308.0
K11181	308.0
K11183	550.0
K10764	99.0
K10763	981.0
K10762	0.0
K01938	30894.0
K01939	44352.0
K01934	32407.0
K01935	7023.0
K01937	32705.0
K01930	0.0
K01932	611.0
K01933	33410.0
K07798	799.0
K07799	64.0
K07796	1.0
K07797	0.0
K07794	734.0
K07795	444.0
K07792	4598.0
K07793	8857.0
K07790	0.0
K07791	6450.0
K06379	21752.0
K00968	1146.0
K06378	20938.0
K06377	0.0
K06376	0.0
K06375	0.0
K09814	0.0
K09813	0.0
K06372	0.0
K06371	0.0
K06370	0.0
K01249	0.0
K01246	10015.0
K01247	476.0
K01244	0.0
K01243	30448.0
K08919	0.0
K01241	4763.0
K02919	14532.0
K02913	22656.0
K02912	0.0
K02911	29101.0
K02910	0.0
K02917	0.0
K02916	30002.0
K02915	0.0
K02914	31625.0
K00228	140.0
K00227	0.0
K00226	39156.0
K00224	333.0
K00223	0.0
K00222	0.0
K00221	0.0
K00220	0.0
K01798	0.0
K01799	585.0
K01068	0.0
K01069	12028.0
K01062	81.0
K01791	37156.0
K01792	570.0
K01061	82.0
K01066	1751.0
K01067	644.0
K01796	329.0
K01797	1136.0
K05499	1768.0
K14468	0.0
K14469	0.0
K14465	0.0
K14466	0.0
K14467	0.0
K10834	0.0
K10833	0.0
K02266	0.0
K03793	2.0
K03790	9960.0
K03791	24.0
K03796	34.0
K03797	50045.0
K03794	0.0
K03795	18.0
K03798	57646.0
K03799	5109.0
K13448	0.0
K12538	0.0
K12539	0.0
K12530	1.0
K12531	1.0
K12532	1.0
K12533	0.0
K12534	0.0
K12535	0.0
K12536	0.0
K12537	0.0
K03136	0.0
K09790	9146.0
K09791	1255.0
K09792	100.0
K09793	2849.0
K09794	817.0
K09795	276.0
K09796	119.0
K09797	5439.0
K09798	552.0
K09799	1.0
K10972	0.0
K10973	0.0
K10977	7.0
K10974	3187.0
K10975	0.0
K10978	0.0
K10979	431.0
K06308	0.0
K00315	0.0
K09862	979.0
K06303	0.0
K09860	2.0
K09861	29215.0
K06306	2184.0
K06307	0.0
K06305	0.0
K11373	0.0
K04047	7528.0
K04046	42.0
K04045	2048.0
K04044	957.0
K04043	45520.0
K04042	9005.0
K04041	36106.0
K04040	0.0
K02700	0.0
K04049	0.0
K04048	0.0
K02707	0.0
K02704	0.0
K02705	0.0
K10020	47.0
K10021	24.0
K10022	0.0
K10023	24.0
K10024	24.0
K10025	0.0
K10026	2238.0
K10027	44.0
K13612	0.0
K13613	0.0
K13611	0.0
K13614	0.0
K13615	0.0
K05794	416.0
K05795	12869.0
K05796	132.0
K05797	1.0
K05790	91.0
K05791	2.0
K05792	9.0
K05793	275.0
K05798	1.0
K05799	25336.0
K01474	28.0
K01477	1.0
K01476	503.0
K01471	0.0
K01470	10510.0
K01473	28.0
K13039	0.0
K01479	71.0
K01478	782.0
K05570	776.0
K05571	777.0
K05572	0.0
K05573	0.0
K02078	82366.0
K02079	25.0
K05576	0.0
K02074	116.0
K02075	114.0
K02076	36.0
K02077	9987.0
K02071	14634.0
K02072	14381.0
K02073	14862.0
K03309	878.0
K03308	74253.0
K03305	10463.0
K03304	802.0
K03307	32280.0
K03306	6560.0
K03301	0.0
K03300	1202.0
K03303	5508.0
K03302	0.0
K06173	41101.0
K06175	631.0
K06174	0.0
K06177	16537.0
K06176	552.0
K06179	24853.0
K07680	0.0
K03867	0.0
K03838	0.0
K12053	0.0
K11618	894.0
K11619	0.0
K11614	332.0
K11615	0.0
K11616	0.0
K11617	176.0
K11610	0.0
K11611	0.0
K11960	0.0
K11961	10.0
K02836	32721.0
K10565	0.0
K10564	0.0
K02837	22171.0
K10561	988.0
K10560	979.0
K10563	11350.0
K10562	0.0
K02838	32721.0
K06858	25.0
K02839	1227.0
K06859	1561.0
K12700	62.0
K07558	0.0
K07559	1406.0
K07228	0.0
K07229	42.0
K07226	1.0
K07224	193.0
K07225	129.0
K07222	53.0
K07223	1154.0
K07220	6429.0
K07221	10924.0
K10709	2623.0
K10708	0.0
K10701	2.0
K10703	0.0
K10702	0.0
K10704	0.0
K05984	24.0
K07537	1.0
K08652	0.0
K08651	0.0
K08658	0.0
K08659	2792.0
K05982	26.0
K07451	0.0
K07453	0.0
K07452	0.0
K07455	662.0
K07454	30.0
K09707	1916.0
K07457	93.0
K09706	1045.0
K07104	106.0
K00029	9123.0
K00028	0.0
K00799	765.0
K00798	25072.0
K00797	19425.0
K00024	14854.0
K00795	1965.0
K00026	0.0
K00021	0.0
K00020	10686.0
K00023	34.0
K00022	0.0
K09017	416.0
K01269	25972.0
K09015	8425.0
K09014	10992.0
K09013	16836.0
K09011	4863.0
K09010	0.0
K01261	239.0
K01262	52967.0
K01263	12.0
K01264	0.0
K01265	55703.0
K01266	3293.0
K09018	24.0
K08227	25.0
K08226	0.0
K08225	24.0
K08224	907.0
K08223	3305.0
K08222	487.0
K08221	35.0
K00249	116.0
K01790	39471.0
K00241	9097.0
K00240	12087.0
K00243	26216.0
K00242	128.0
K00245	1168.0
K00244	16822.0
K00247	526.0
K00246	1133.0
K01795	6176.0
K06983	0.0
K02799	66.0
K02798	320.0
K02791	3257.0
K02790	1.0
K02793	8387.0
K02795	11228.0
K02794	12890.0
K02796	11921.0
K04564	9696.0
K04565	5062.0
K04566	719.0
K04567	32321.0
K01040	420.0
K01041	4114.0
K04562	10831.0
K04568	551.0
K01049	0.0
K02535	10699.0
K02242	223.0
K02536	10722.0
K02531	164.0
K02246	164.0
K02533	1278.0
K02532	513.0
K02248	164.0
K02538	524.0
K00581	0.0
K13421	0.0
K01013	0.0
K15018	0.0
K15019	0.0
K03110	32686.0
K03111	51354.0
K03112	25.0
K03113	6044.0
K03116	6410.0
K03117	3060.0
K03118	9286.0
K03119	88.0
K10919	0.0
K12552	0.0
K12553	0.0
K12551	0.0
K12556	164.0
K12554	81.0
K12555	379.0
K06892	24.0
K06893	62.0
K06890	8693.0
K06891	3566.0
K06896	18535.0
K06897	4169.0
K06894	1679.0
K06895	8769.0
K10954	0.0
K10956	0.0
K06899	550.0
K06328	430.0
K06329	0.0
K10952	0.0
K10953	0.0
K11395	0.0
K11391	24.0
K11390	0.0
K11392	339.0
K00499	16.0
K00494	27.0
K00495	0.0
K00496	2.0
K00491	0.0
K00492	100.0
K00493	0.0
K13591	0.0
K01467	8852.0
K13593	0.0
K13592	0.0
K04021	273.0
K04020	273.0
K04023	2540.0
K04022	0.0
K04025	0.0
K04024	2025.0
K04027	11.0
K04026	382.0
K04029	3294.0
K04028	4090.0
K07055	0.0
K07054	646.0
K07057	0.0
K07056	38163.0
K07051	0.0
K07050	19330.0
K07053	38707.0
K07052	63116.0
K07059	0.0
K07058	27415.0
K10040	2641.0
K10041	4764.0
K10046	0.0
K04799	0.0
K04798	0.0
K04793	0.0
K04792	0.0
K04791	0.0
K04790	0.0
K04797	0.0
K04796	0.0
K04795	0.0
K04794	1813.0
K13638	25.0
K13639	42.0
K13634	648.0
K13635	25.0
K13636	273.0
K13637	99.0
K13630	0.0
K13631	47.0
K13632	24.0
K13633	0.0
K02042	12539.0
K05778	0.0
K05779	0.0
K05776	4874.0
K05541	648.0
K05774	297.0
K05775	90.0
K05772	293.0
K05773	277.0
K05540	5373.0
K01459	0.0
K01458	31.0
K01457	51.0
K01455	26.0
K01454	0.0
K01453	16.0
K01452	16.0
K01451	6051.0
K01450	0.0
K05518	0.0
K08070	3904.0
K08071	0.0
K05516	8034.0
K08077	53.0
K05515	24167.0
K13093	0.0
K11783	0.0
K12949	0.0
K12945	24.0
K12944	0.0
K12941	3659.0
K12940	2569.0
K12943	0.0
K12942	9100.0
K14728	0.0
K14727	0.0
K11785	0.0
K00108	138.0
K13890	1394.0
K13891	1370.0
K13892	681.0
K13893	120.0
K13894	120.0
K13895	120.0
K13896	120.0
K06159	92.0
K06158	48521.0
K06153	34895.0
K06152	439.0
K06151	439.0
K06157	24.0
K06156	25.0
K06155	32.0
K06154	0.0
K03327	19873.0
K03326	3039.0
K03325	4528.0
K03324	49424.0
K03322	9417.0
K03321	7905.0
K03320	2972.0
K03329	0.0
K03328	6454.0
K04802	0.0
K04801	0.0
K04800	0.0
K11948	0.0
K01505	25.0
K04756	7.0
K11940	25.0
K11941	114.0
K11942	2.0
K11943	0.0
K11944	0.0
K01507	39563.0
K11946	0.0
K11947	0.0
K01506	17.0
K01501	959.0
K01500	1000.0
K01503	0.0
K06714	542.0
K04750	1890.0
K12789	0.0
K12788	0.0
K11526	0.0
K10810	0.0
K11522	0.0
K11523	0.0
K08675	0.0
K08676	6476.0
K08677	0.0
K08679	0.0
K11521	0.0
K10547	2489.0
K10546	3524.0
K10545	1859.0
K10544	41.0
K10543	1564.0
K10542	18359.0
K10541	18462.0
K10540	31609.0
K10549	557.0
K10548	2489.0
K14630	0.0
K11529	0.0
K00007	0.0
K00005	5804.0
K13444	0.0
K00003	28638.0
K00002	742.0
K00001	7571.0
K01186	8552.0
K00009	388.0
K00008	26073.0
K10726	0.0
K10725	0.0
K08246	0.0
K00263	0.0
K00262	37284.0
K00261	446.0
K00260	165.0
K00266	114571.0
K00265	8863.0
K01200	20734.0
K01201	10126.0
K01206	41414.0
K01207	18527.0
K01205	4741.0
K01208	2.0
K01209	49148.0
K06167	9451.0
K00917	2086.0
K00912	10551.0
K00919	32612.0
K02519	32013.0
K02518	29725.0
K02517	11361.0
K02511	1.0
K02510	1054.0
K13409	0.0
K13408	0.0
K03179	1211.0
K03170	0.0
K03177	32717.0
K12574	13171.0
K12570	0.0
K12573	32096.0
K11009	0.0
K11008	0.0
K11005	0.0
K11004	0.0
K11007	0.0
K11006	0.0
K11003	0.0
K08296	592.0
K08297	2.0
K08295	16.0
K02634	0.0
K02635	0.0
K10622	0.0
K07693	10.0
K07692	0.0
K07691	0.0
K07690	24.0
K07697	0.0
K07696	1003.0
K07695	0.0
K07694	1045.0
K07699	21335.0
K07698	0.0
K07079	28246.0
K07078	5063.0
K07077	1.0
K07076	10187.0
K07075	13822.0
K07074	1142.0
K07073	0.0
K07072	0.0
K07071	2439.0
K07070	26.0
K14584	0.0
K11620	0.0
K09190	0.0
K11623	0.0
K05759	0.0
K08589	0.0
K11625	0.0
K11995	0.0
K01439	16745.0
K01438	6678.0
K01431	0.0
K01430	2304.0
K01433	4217.0
K01432	0.0
K01434	16.0
K01437	0.0
K01436	7936.0
K05539	980.0
K14520	0.0
K12963	25.0
K12962	28.0
K12961	25.0
K12960	23415.0
K14749	0.0
K14748	0.0
K02972	0.0
K14743	0.0
K14742	23919.0
K14745	0.0
K14744	4.0
K14747	1.0
K14746	1.0
K02167	25.0
K02164	2.0
K02160	10507.0
K02168	1425.0
K02169	4889.0
K10931	0.0
K03341	0.0
K03340	15641.0
K03343	0.0
K03342	426.0
K03346	559.0
K12299	0.0
K12291	24.0
K12290	24.0
K12293	82.0
K12292	82.0
K12295	0.0
K12294	82.0
K12297	592.0
K12368	559.0
K11922	24.0
K11923	91.0
K11920	0.0
K11921	17.0
K11926	25.0
K11927	8639.0
K11924	83.0
K11925	25.0
K11928	18867.0
K13181	0.0
K13219	0.0
K07262	980.0
K07263	15649.0
K07260	12074.0
K07261	549.0
K07266	353.0
K07267	74.0
K07264	26.0
K07265	353.0
K07268	525.0
K07269	25.0
K01155	18107.0
K04478	0.0
K04479	0.0
K10528	0.0
K14952	0.0
K07486	1950.0
K07487	1.0
K07484	5908.0
K07485	81.0
K07482	56.0
K07483	30380.0
K07480	8.0
K07481	875.0
K07488	250.0
K07489	3.0
K11210	0.0
K11211	525.0
K11212	5.0
K11214	1466.0
K11216	100.0
K06300	0.0
K00061	0.0
K00060	2694.0
K06301	0.0
K00065	1847.0
K00064	0.0
K00067	39040.0
K00066	1.0
K00069	0.0
K00068	231.0
K06304	0.0
K08262	0.0
K08261	0.0
K08260	3.0
K08265	0.0
K08264	0.0
K00288	0.0
K00285	197.0
K00284	19750.0
K00287	30305.0
K00286	30022.0
K00281	4606.0
K00280	0.0
K00283	6766.0
K00282	6766.0
K08088	0.0
K14198	0.0
K14199	0.0
K03452	0.0
K14194	0.0
K14195	0.0
K14196	0.0
K14197	0.0
K14192	0.0
K14193	0.0
K01880	30673.0
K01881	33491.0
K01883	32728.0
K01885	34655.0
K04618	0.0
K01887	33456.0
K01224	11005.0
K01889	32994.0
K01226	1745.0
K01227	93.0
K01220	700.0
K01222	1837.0
K01223	28060.0
K02759	16176.0
K02755	0.0
K02757	24680.0
K02756	0.0
K14998	0.0
K02750	504.0
K02753	33.0
K02752	0.0
K00939	32721.0
K00938	204.0
K00937	23585.0
K00936	55461.0
K00935	0.0
K00934	0.0
K00933	0.0
K00932	1.0
K00931	28548.0
K00930	55613.0
K01089	10696.0
K01080	0.0
K01081	9349.0
K01082	0.0
K01083	16.0
K01084	0.0
K01085	484.0
K01087	44.0
K02571	0.0
K02570	562.0
K02573	1146.0
K02572	553.0
K02575	739.0
K02574	1858.0
K07780	0.0
K03488	6652.0
K03489	396.0
K03482	0.0
K03483	176.0
K03480	12887.0
K03481	2347.0
K03486	2166.0
K03487	47.0
K03484	30114.0
K03485	67.0
K02287	0.0
K02286	0.0
K02285	0.0
K02284	0.0
K02283	31578.0
K02282	615.0
K02281	332.0
K02280	414.0
K02289	0.0
K02288	0.0
K03626	0.0
K03627	0.0
K03624	49342.0
K03625	32698.0
K03151	22563.0
K03620	1568.0
K03153	125.0
K08869	0.0
K03628	27047.0
K03629	32016.0
K09738	0.0
K09739	0.0
K09736	0.0
K09737	0.0
K09735	0.0
K09732	0.0
K09733	0.0
K09730	0.0
K09731	0.0
K09888	29341.0
K09889	1254.0
K09880	24.0
K09882	563.0
K09883	0.0
K09884	0.0
K09887	0.0
K11027	0.0
K11026	0.0
K11025	0.0
K11024	0.0
K07679	24.0
K07678	25.0
K11021	24.0
K11020	0.0
K07675	72.0
K07674	880.0
K07676	25.0
K07671	0.0
K07670	10.0
K07673	430.0
K07672	0.0
K01117	0.0
K12048	0.0
K07019	649.0
K07018	102.0
K07011	28611.0
K07010	9386.0
K07013	273.0
K07012	21956.0
K07015	21286.0
K07014	1899.0
K07017	7339.0
K07016	1184.0
K10084	0.0
K08372	72.0
K05884	44.0
K05885	1308.0
K05886	273.0
K05887	332.0
K05880	25.0
K05881	93.0
K05882	0.0
K05883	0.0
K08902	0.0
K05739	121.0
K05888	0.0
K05889	1.0
K08903	0.0
K00547	1102.0
K00544	0.0
K00545	0.0
K00542	0.0
K00543	0.0
K00540	55977.0
K00548	39280.0
K00549	3217.0
K01145	1.0
K01412	0.0
K01147	1253.0
K01417	5503.0
K00038	0.0
K01143	0.0
K01142	31619.0
K01419	904.0
K00788	45979.0
K00789	37920.0
K12502	0.0
K14762	24.0
K14761	23057.0
K06195	122.0
K03819	24.0
K03818	3222.0
K03814	8478.0
K03817	1322.0
K03816	28870.0
K03811	11418.0
K03810	53.0
K03813	1078.0
K11908	0.0
K11909	1.0
K11904	5.0
K11905	27.0
K11906	67.0
K11907	144.0
K11900	147.0
K11901	147.0
K11902	393.0
K11903	421.0
K10986	54.0
K13238	0.0
K13239	0.0
K13797	0.0
K07248	6311.0
K13796	16.0
K07244	0.0
K07245	31.0
K07246	1503.0
K07240	51925.0
K07241	25.0
K07242	0.0
K07243	671.0
K01268	0.0
K05296	0.0
K02821	2345.0
K09016	24.0
K09945	24.0
K09944	2.0
K09947	0.0
K09946	630.0
K09941	98.0
K09940	1459.0
K09943	84.0
K09942	35.0
K09949	792.0
K09948	0.0
K10851	0.0
K10850	0.0
K03666	4065.0
K03667	904.0
K03196	610.0
K03665	31885.0
K11275	0.0
K06012	11900.0
K00048	21108.0
K10857	48.0
K09773	1286.0
K00043	52.0
K00042	5585.0
K00041	7851.0
K00040	6406.0
K00046	17132.0
K00733	0.0
K00044	0.0
K06011	0.0
K09012	0.0
K06016	3041.0
K06017	0.0
K06014	0.0
K06015	1622.0
K06019	552.0
K01075	350.0
K12221	0.0
K06444	0.0
K04632	0.0
K14977	1986.0
K14974	24.0
K00958	2.0
K00951	32146.0
K00950	18665.0
K00952	1077.0
K00955	230.0
K00954	32730.0
K00957	17051.0
K00956	16838.0
K00590	713.0
K02777	4000.0
K02775	5131.0
K02774	2284.0
K02773	2384.0
K02771	440.0
K02770	22512.0
K02779	1720.0
K02778	0.0
K01606	0.0
K01607	16922.0
K01604	0.0
K01605	0.0
K01602	0.0
K01601	362.0
K03750	7358.0
K01609	21376.0
K02553	634.0
K02804	15756.0
K02551	9213.0
K02806	1108.0
K02557	9422.0
K02800	728.0
K05275	0.0
K02802	0.0
K13300	0.0
K02558	2077.0
K02809	66.0
K02808	0.0
K03600	981.0
K03601	32256.0
K03602	30671.0
K03603	550.0
K03604	1300.0
K03605	915.0
K03606	9010.0
K03607	552.0
K03608	15639.0
K03609	21158.0
K06078	25.0
K06079	4061.0
K09710	32681.0
K09711	0.0
K09712	2.0
K06073	25.0
K06074	25.0
K06075	65.0
K06076	6121.0
K06077	825.0
K06382	19383.0
K06383	2831.0
K06380	0.0
K06381	14744.0
K06386	68.0
K06387	18248.0
K06384	1326.0
K06385	20495.0
K06388	0.0
K06389	0.0
K12466	0.0
K12468	0.0
K07657	649.0
K07656	0.0
K07655	0.0
K07654	10.0
K07653	2.0
K07652	1418.0
K07651	0.0
K07650	407.0
K07659	375.0
K07658	24271.0
K11041	2096.0
K11040	0.0
K11043	0.0
K11042	0.0
K11045	0.0
K11044	0.0
K11047	0.0
K11046	0.0
K11049	428.0
K11048	0.0
K07387	8109.0
K07386	13082.0
K06926	35602.0
K06927	989.0
K06924	0.0
K06925	32721.0
K06922	1.0
K06923	21752.0
K06920	10314.0
K06921	22914.0
K06928	138.0
K06929	1951.0
K07033	17530.0
K07032	655.0
K07031	2141.0
K07030	11455.0
K07037	9447.0
K07035	8807.0
K07034	397.0
K07039	520.0
K07038	1145.0
K10829	0.0
K00384	57377.0
K00385	1375.0
K00386	0.0
K00387	0.0
K00380	233.0
K00381	222.0
K00382	17835.0
K00383	744.0
K00389	432.0
K01387	0.0
K01385	0.0
K01389	0.0
K09158	998.0
K09159	649.0
K09156	0.0
K09157	23669.0
K09154	0.0
K09155	5716.0
K09152	0.0
K09153	4833.0
K09150	0.0
K09151	333.0
K05970	22457.0
K05714	2.0
K05715	0.0
K05710	1.0
K05711	0.0
K05712	16.0
K05713	1.0
K00560	28751.0
K00561	0.0
K00563	3069.0
K00564	1963.0
K00566	41341.0
K00567	21400.0
K00568	269.0
K00569	2.0
K05575	0.0
K01169	0.0
K01167	16.0
K01166	0.0
K05577	0.0
K01163	10459.0
K01161	0.0
K01160	300.0
K05578	0.0
K05579	0.0
K08092	2400.0
K08093	766.0
K08094	3661.0
K08095	0.0
K08096	0.0
K08097	35.0
K02254	0.0
K02255	0.0
K01743	0.0
K02251	0.0
K02061	0.0
K01741	0.0
K02060	0.0
K00114	17.0
K02122	11372.0
K02123	17026.0
K02120	17270.0
K02121	15798.0
K02124	16914.0
K03837	504.0
K03836	0.0
K03835	881.0
K03834	1437.0
K03833	3308.0
K03832	21611.0
K03831	649.0
K03830	2154.0
K00443	0.0
K03839	11183.0
K02067	1775.0
K10189	14313.0
K13038	60035.0
K13787	908.0
K13788	463.0
