# OTU	ERR1811006	ERR1811007	ERR1811004	ERR1811005	ERR1811002	ERR1811003	ERR1811000	ERR1811001	ERR1811008	ERR1811009	ERR1810966	ERR1810967	ERR1810964	ERR1810965	ERR1810963	ERR1810968	ERR1810969	ERR1810999	ERR1810998	ERR1810993	ERR1810992	ERR1810991	ERR1810990	ERR1810997	ERR1810996	ERR1810995	ERR1810994	ERR1811015	ERR1811014	ERR1811017	ERR1811016	ERR1811011	ERR1811010	ERR1811013	ERR1811012	ERR1811019	ERR1811018	ERR1810975	ERR1810974	ERR1810977	ERR1810976	ERR1810971	ERR1810970	ERR1810973	ERR1810972	ERR1810979	ERR1810978	ERR1811088	ERR1811089	ERR1811086	ERR1811087	ERR1811084	ERR1811085	ERR1811082	ERR1811083	ERR1811080	ERR1811081	ERR1811099	ERR1811098	ERR1811095	ERR1811094	ERR1811097	ERR1811096	ERR1811091	ERR1811090	ERR1811093	ERR1811092	ERR1811028	ERR1811029	ERR1811020	ERR1811021	ERR1811022	ERR1811023	ERR1811024	ERR1811025	ERR1811026	ERR1811027	ERR1811048	ERR1811049	ERR1811042	ERR1811043	ERR1811040	ERR1811041	ERR1811046	ERR1811047	ERR1811044	ERR1811045	ERR1810980	ERR1810981	ERR1811039	ERR1811038	ERR1811037	ERR1811036	ERR1811035	ERR1811034	ERR1811033	ERR1811032	ERR1811031	ERR1811030	ERR1811059	ERR1811058	ERR1811051	ERR1811050	ERR1811053	ERR1811052	ERR1811055	ERR1811054	ERR1811057	ERR1811056	ERR1810988	ERR1810989	ERR1810984	ERR1810985	ERR1810986	ERR1810987	ERR1811068	ERR1811069	ERR1810982	ERR1810983	ERR1811064	ERR1811065	ERR1811066	ERR1811067	ERR1811060	ERR1811061	ERR1811062	ERR1811063	ERR1811073	ERR1811072	ERR1811071	ERR1811070	ERR1811077	ERR1811076	ERR1811075	ERR1811074	ERR1811079	ERR1811078	ERR1811100	taxonomy
4439489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	0	13	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
774047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__
368950	169	159	172	2	14	76	63	0	131	0	831	0	0	563	0	40	176	28	61	65	1	414	0	1	372	99	0	407	622	2	663	40	50	0	60	0	40	2	180	213	414	0	302	1	1177	0	421	932	2	39	4022	411	1511	0	158	156	275	79	3	135	757	0	132	930	2432	719	1862	132	2	264	2	178	299	35	3	14	41	51	0	814	0	0	514	372	0	70	160	1566	1937	652	111	1	404	1	373	1	528	1211	419	552	3	100	65	190	1	0	74	19	42	368	272	341	467	0	35	78	49	2	265	33	11	186	1	91	3	520	0	3103	1375	2	147	1	627	0	3314	0	1388	1	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__
319260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	1	15	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	1	0	33	0	0	2	4	28	11	0	0	11	5	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	7	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__; s__
31235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Leptotrichia; s__
518040	0	1	3	0	0	0	0	0	2	0	2	0	0	1	0	1	0	0	0	1	0	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	10	0	0	0	1	0	0	0	0	1	0	5	0	8	0	0	2	0	0	0	0	0	0	3	0	0	3	1	0	7	0	0	1	2	1	0	0	0	0	0	3	0	1	0	0	1	2	0	0	0	0	1	0	4	10	0	2	0	0	0	0	0	0	0	0	6	0	2	0	0	0	0	2	0	1	0	0	0	0	0	1	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
904345	1	0	1	1	1	1	0	0	2	0	1	0	3	1	1	0	1	0	0	1	1	1	3	2	3	3	0	1	1	2	0	1	0	0	0	1	0	3	2	0	0	1	0	1	4	0	1	0	2	0	3	0	0	1	0	0	1	0	0	4	1	2	1	0	1	1	1	1	0	0	0	0	3	1	4	3	0	2	2	1	0	0	0	2	0	2	0	1	4	1	0	1	2	0	1	1	0	1	0	0	0	0	1	0	0	0	2	2	0	0	3	2	2	1	1	1	0	1	3	1	0	1	0	1	1	0	0	1	0	0	2	1	3	0	0	2	1	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__; s__
4326573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__Weissella; s__viridescens
580305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
369182	9	26	20	0	4	18	20	0	34	0	59	0	0	27	0	0	0	11	7	9	0	2	0	0	2	0	0	0	0	0	0	19	19	0	19	0	38	0	6	18	14	0	0	0	0	0	4	0	0	0	0	0	12	0	33	3	18	0	0	42	20	0	36	106	110	0	14	29	0	48	0	4	5	3	0	2	6	19	0	0	0	0	0	22	0	8	3	20	57	54	3	0	20	0	10	0	11	23	33	7	0	23	0	8	0	0	3	4	2	20	40	18	9	0	1	1	1	0	16	3	0	31	0	3	0	15	0	0	0	0	10	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
367946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	3	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
296496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	18	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
4439690	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Selenomonas; s__
4366834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1102	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Sutterella; s__
4454586	36	15	11	0	33	8	9	0	25	0	0	0	0	0	0	33	7	36	1	156	0	44	0	0	6	86	0	54	15	1	26	15	12	0	31	37	12	0	0	0	0	0	0	0	0	1	0	0	0	0	0	22	3	0	5	40	22	0	0	1	2	0	4	1	1	0	0	24	0	40	0	142	109	34	0	30	5	0	0	0	0	1	0	1	0	0	0	46	0	0	0	0	33	0	17	0	48	32	10	14	0	12	82	0	0	0	1	32	5	27	38	17	17	0	30	381	35	0	189	28	3	38	0	19	0	141	77	40	30	0	40	0	159	0	75	0	62	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae]; g__Odoribacter; s__
355533	2	5	0	0	0	2	0	0	2	0	0	0	0	1	0	0	0	1	0	2	0	0	0	0	0	0	0	0	3	0	2	2	1	0	2	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	1	0	0	1	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	6	0	7	3	7	0	0	1	0	0	0	0	1	0	3	0	2	5	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
174885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	0	0	0	0	0	0	3	0	0	0	4	0	0	0	0	7	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
354850	3	0	0	0	1	3	0	0	2	0	2	0	2	8	0	1	2	3	8	1	14	0	0	0	1	0	6	0	0	0	0	6	8	0	3	0	1	0	0	3	0	0	3	7	0	0	3	0	0	0	0	0	1	0	0	4	1	1	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	5	1	1	0	8	0	0	2	0	0	2	0	0	0	3	6	0	0	0	0	0	4	0	0	9	0	0	1	0	0	0	0	0	4	1	2	0	7	0	3	9	1	0	37	8	3	0	0	1	0	1	0	1	1	0	0	0	2	0	2	0	6	2	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
688934	0	0	0	0	0	0	0	89	0	152	0	7	0	0	9	0	0	2	2	0	1	0	28	47	0	0	1	0	1	49	0	0	0	17	0	0	25	3	0	0	0	38	0	0	0	36	0	4	40	1	0	0	0	19	0	0	0	0	0	0	1	34	0	0	0	2	0	0	82	0	52	0	0	0	1	0	0	0	1	0	64	35	0	0	16	1	0	0	0	0	0	72	0	0	0	28	0	0	0	0	11	0	0	0	15	0	0	1	0	1	0	0	0	17	0	0	0	1	0	0	0	0	14	0	51	0	9	0	0	6	0	85	0	111	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Erwinia; s__
4326869	0	0	0	0	2	4	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	1	0	1	1	4	0	1	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	1	2	0	3	0	1	0	0	1	0	3	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	2	0	0	0	2	0	1	0	1	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__
361864	4	2	1	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	1	0	0	0	0	0	0	3	0	0	2	1	0	0	3	0	12	0	0	0	0	0	0	4	0	0	0	5	0	0	9	0	0	0	0	2	1	0	5	23	2	0	2	0	0	1	0	0	0	0	0	1	1	3	0	0	0	0	0	6	0	0	5	0	0	0	0	0	1	0	4	0	1	15	1	0	0	1	2	7	0	0	0	2	0	0	1	7	0	0	2	1	2	0	2	0	0	3	0	0	0	13	0	5	2	0	0	0	4	0	11	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
540079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	6	11	0	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
181074	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	13	22	0	0	29	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__cc_115; s__
1094991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
4301298	1636	699	335	1	735	224	686	0	447	0	36	0	830	595	0	18	26	518	104	403	9	127	0	2	17	155	18	0	1	0	0	1044	189	0	912	479	1005	0	235	4	5	3	12	989	0	2	9	9	0	5719	2	2	4	1	2	2679	1114	5	4	1	0	21	2	1	1	0	1	669	2	667	0	6	3	0	0	796	75	319	1	5	36	0	13	30	1	18	15	45	6	13	219	1	1213	0	1651	1	131	295	333	644	2	96	686	174	0	8	104	249	212	486	1827	4	9	0	501	7501	1536	3	44	2188	688	836	5	727	0	452	48	320	235	1	1052	16	2267	3	869	6	505	3	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
368099	0	0	0	0	0	0	0	0	0	5173	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	657	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Veillonella; s__
19611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
561193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__
353631	71	56	2	0	99	17	33	0	24	0	49	0	0	28	0	0	0	85	16	0	0	78	0	0	57	14	0	40	40	0	26	284	63	0	71	94	40	0	221	85	319	0	0	0	0	0	10	1	0	0	0	3	0	0	24	0	10	0	0	28	110	0	13	12	45	0	8	20	0	16	0	5	28	70	0	16	7	183	0	0	0	0	0	0	0	4	36	15	0	19	24	0	34	0	60	0	120	18	13	0	0	78	3	20	0	0	45	10	6	5	31	292	11	0	37	41	5	0	84	0	0	39	0	0	0	117	0	0	0	0	8	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
348009	0	0	0	0	0	0	0	0	0	0	29	0	0	30	0	0	0	0	0	34	0	3	0	0	1	34	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	1	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	1	0	20	38	0	0	119	31	0	0	0	0	0	1	4	0	0	0	22	0	17	0	0	1	0	0	0	0	6	8	0	0	0	0	0	10	0	0	0	0	10	0	0	0	3	15	0	0	1	10	0	4	0	75	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
1139769	0	0	0	0	0	0	0	0	0	0	0	4	0	0	710	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	2	0	24	0	0	0	9	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	352	0	0	0	0	0	0	0	0	51	0	5	0	0	0	0	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium; s__
4315958	0	0	0	0	0	0	0	0	0	1	0	0	5	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	7	0	4	2	25	0	0	3	0	0	0	0	0	2	465	0	3	324	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	3	2	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__
305545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	10	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	26	0	0	0	0	18	70	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	2	0	3	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
321735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	5	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__
190226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	10	2	0	177	65	0	2	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	2	77	27	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	26	0	6	0	0	2	1	0	0	0	0	0	0	1	0	0	0	0	0	15	0	0	0	0	3	0	2	0	0	16	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	7	6	0	0	0	0	0	0	0	0	0	0	0	5	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
176060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
307462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	637	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
523542	76	243	171	0	88	303	144	0	245	0	0	0	0	0	1	93	547	116	256	168	2	47	0	0	572	101	0	190	30	0	184	129	131	0	73	167	427	0	174	118	79	0	195	62	203	0	120	0	0	0	1	160	624	1	154	435	204	0	0	801	601	0	188	327	361	31	361	288	0	216	1	114	327	6	1	13	22	154	0	293	0	1	153	345	0	536	121	180	327	0	1	0	348	1	133	0	223	399	198	84	0	165	2	30	1	1	85	143	135	147	247	104	242	0	105	119	176	0	63	175	5	169	0	52	1	32	0	215	160	0	157	0	128	2	607	0	266	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea; s__
