# OTU	1070_H_p33_f93	1070_H_p43_f42	1070_H_p12_f22	1070_CCD_p31_f41	1070_H_p16_i35	1070_CCD_p34_f67	1070_ICD_p21_f88	1070_H_p13_f25	1070_ICD_p22_f39	1070_H_p21_f101	1070_UC_p39_f104	1070_H_p14_b27	1070_UC_p41_f102	1070_ICD_p10_f21	1070_ICD_p15_f30	1070_H_p41_f87	1070_H_p19_f70	1070_H_p16_dc35	1070_CCD_p9_f20	1070_H_p11_dc26	1070_H_p14_f27	1070_ICD_p15_f29	1070_CCD_p14_b28	1070_ICD_p15_i29	1070_H_p35_f78	1070_UC_p44_f54	1070_H_p29_f48	1070_CCD_p17_f32	1070_ICD_p18_i33	1070_UC_p40_f73	1070_CCD_p12_dc23	1070_CCD_p12_f23	1070_ICD_p10_dc18	1070_CCD_p14_f28	1070_H_p18_i36	1070_H_p42_f79	1070_H_p18_dc36	1070_H_p12_dc22	1070_H_p25_f58	1070_H_p13_a25	1070_H_p18_f36	1070_ICD_p15_i30	1070_CCD_p13_a24	1070_UC_p42_f76	1070_H_p1_f8	1070_H_p1_f1	1070_UC_p25_f115	1070_CCD_p11_i19	1070_CCD_p14_i28	1070_ICD_p10_i21	1070_H_p30_f85	1070_uiCD_p32_f91	1070_H_p38_f63	1070_UC_p19_f82	1070_H_p11_i26	1070_CCD_p13_dc24	1070_H_p34_f75	1070_H_p28_f55	1070_H_p46_f69	1070_ICD_p10_f18	1070_CCD_p11_f19	1070_UC_p26_f44	1070_CCD_p36_f114	1070_H_p36_f89	1070_H_p26_f94	1070_ICD_p10_i18	1070_H_p32_f98	1070_CCD_p11_dc19	1070_CCD_p17_i32	1070_CCD_p17_i34	1070_H_p31_f61	1070_H_p24_f68	1070_CCD_p13_f24	1070_ICD_p29_f110	1070_ICD_p28_f53	1070_ICD_p18_dc33	1070_H_p13_b25	1070_ICD_p16_i31	1070_UC_p20_f43	1070_UC_p20_f40	1070_H_p39_f105	1070_UC_p37_f52	1070_CCD_p17_f34	1070_ICD_p10_dc21	1070_CCD_p14_dc28	1070_ICD_p27_f64	1070_H_p13_dc25	1070_ICD_p16_f31	1070_H_p11_f26	1070_ICCD_p30_f57	1070_ICD_p33_f83	1070_ICD_p23_f112	1070_ICD_p18_f33	1070_UC_p46_f71	1070_UC_p45_f66	1070_CCD_p17_dc34	1070_UC_p38_f38	1070_H_p45_f80	1070_CCD_p9_f17	1070_H_p6_f11	1070_H_p6_f12	1070_H_p11_b26	1070_UC_p43_f51	1070_ICD_p23_f100	1070_ICD_p22_f116	1070_H_p44_f86	1070_H_p14_i27	1070_H_p37_f113	1070_H_p14_dc27	1070_H_p40_f81	1070_CCD_p35_f72	1070_UC_p24_f77	1070_H_p27_f103	1070_H_p16_f35	taxonomy
289306	0	0	0	0	1	1	1	0	0	0	0	0	0	6	0	0	0	0	1	0	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	1	0	2	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	1	0	0	0	1	0	1	0	0	2	0	0	0	0	0	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	1	6	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
300694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptococcaceae; g__; s__
213401	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
338105	17	0	6	0	0	0	13	0	0	12	0	0	7	0	1	0	0	0	2	0	0	0	0	0	0	0	1	1	0	0	3	0	6	0	0	0	0	1	0	0	0	0	0	22	0	0	17	2	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	6	12	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae; g__; s__
271259	475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	41	0	0	0	0	0	0	0	12	2	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
520774	5	0	9	0	1	6	2	2	14	29	0	0	78	0	22	0	0	43	8	0	4	14	21	0	5	0	79	3	12	14	9	15	15	0	2	0	5	23	0	0	6	1	12	6	2	8	2	12	0	0	38	1	0	15	0	8	6	0	4	0	4	28	0	0	37	15	7	24	31	134	2	0	0	77	0	1	12	0	21	4	20	6	1	1	0	1	0	17	3	26	1	0	10	5	0	2	0	0	0	0	105	26	0	0	0	19	0	160	0	49	8	5	22	80	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__prausnitzii
997267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
198494	1	0	0	1	0	8	0	0	3	3	1	1	12	8	1	0	6	0	0	0	0	4	0	0	1	0	0	0	0	15	0	3	4	0	11	0	0	2	0	0	1	4	0	2	1	0	22	0	0	0	1	0	0	0	0	1	0	2	0	0	1	11	0	0	1	2	0	3	0	4	6	3	1	18	0	0	11	0	3	2	1	21	3	7	0	3	0	0	0	0	21	8	0	1	1	0	0	0	0	17	0	5	0	0	2	3	0	0	0	2	6	0	1	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Roseburia; s__
242046	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
345228	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	2	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
529780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
305187	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
536831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Roseburia; s__
370183	6	0	14	4	11	5	6	3	81	9	0	6	17	3	2	0	0	5	0	0	0	6	2	0	2	0	37	0	8	20	0	45	1	0	1	0	6	1	5	1	0	169	52	0	6	6	3	14	65	0	20	16	34	13	1	0	84	1	2	1	1	3	28	0	3	6	0	4	62	49	0	6	8	45	0	2	3	0	24	2	4	6	3	1	11	3	0	4	1	6	0	0	2	12	0	0	0	1	0	6	3	11	0	1	23	34	0	2	0	1	14	6	4	14	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__
365634	34	0	10	0	5	29	12	8	0	18	0	7	85	0	7	0	18	8	2	3	0	7	17	0	5	0	37	1	1	9	5	5	43	4	69	0	0	10	5	0	1	62	45	3	1	6	7	3	98	0	18	22	66	110	20	13	68	9	18	38	39	120	14	0	3	18	2	4	56	32	0	1	20	22	14	1	45	0	66	0	9	1	15	17	5	2	2	16	0	9	2	0	8	1	30	0	0	0	0	1	0	39	0	2	5	60	0	0	0	0	8	2	11	75	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Roseburia; s__
219064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Megamonas; s__
4357712	1	0	1	0	41	0	2	1	0	13	0	1	0	6	0	0	0	1	4	0	0	8	0	0	0	0	0	8	0	1	5	4	2	0	3	0	0	3	4	19	1	0	4	4	0	0	6	2	0	0	1	7	0	3	2	2	15	0	0	1	0	11	0	0	1	1	5	2	0	3	0	1	0	1	2	0	1	0	0	0	0	0	3	5	14	4	0	1	0	0	0	2	3	1	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
351880	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	3	0	0	0	0	1	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
4311647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Lentisphaerae; c__[Lentisphaeria]; o__Victivallales; f__Victivallaceae; g__; s__
1135084	0	0	0	0	5	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	88	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
358439	0	0	0	0	0	1	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	8	16	0	0	0	1	0	0	11	1	0	9	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	1	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	3	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
294710	1	0	0	0	0	2	6	0	2	0	0	0	0	1	0	0	0	2	0	0	1	0	1	0	0	0	2	2	0	4	2	1	0	1	2	0	0	0	0	0	1	0	2	0	0	0	0	0	1	0	0	2	3	2	2	0	0	0	1	0	1	0	0	0	5	0	0	0	1	3	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	11	1	1	0	0	0	1	0	0	0	2	2	2	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
357529	1	0	3	0	0	2	5	1	5	18	0	0	0	1	4	0	1	0	0	0	0	3	1	0	5	0	1	1	4	9	7	0	2	0	3	0	0	2	2	0	1	1	5	0	3	0	0	6	0	0	1	1	0	3	2	1	5	5	4	3	5	12	0	0	9	0	1	2	4	12	0	4	4	2	8	0	6	0	3	0	3	0	3	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	2	0	4	0	0	4	6	0	0	0	2	0	1	0	4	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__
849393	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
403701	0	0	0	6	0	22	0	16	11	34	0	22	0	0	7	0	16	0	28	72	0	6	0	0	0	0	23	38	0	0	14	16	0	5	45	0	24	0	19	15	0	0	41	2	0	0	43	24	20	0	12	35	11	15	45	8	77	12	0	76	0	0	0	0	0	0	0	0	15	30	0	7	11	17	0	0	0	0	0	0	3	2	0	3	0	8	0	0	5	7	52	1	0	1	13	0	0	0	0	0	0	0	0	28	10	11	0	0	0	0	0	0	0	17	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Dialister; s__
584541	175	0	174	0	0	1	21	13	15	0	7	378	176	1	72	0	214	12	70	9	8	260	16	0	39	0	24	25	110	55	229	302	108	119	228	0	284	96	358	0	91	0	620	476	61	0	113	40	3	51	3	1	3	331	536	70	48	43	37	61	220	79	0	0	77	6	0	162	18	67	0	251	27	30	290	12	43	0	16	0	8	3	23	66	0	257	0	0	48	14	81	77	14	84	221	381	0	5	52	0	7	84	0	0	3	22	0	5	1	317	5	252	0	175	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__uniformis
363844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae; g__; s__
368318	0	0	7	38	13	2	1	0	9	3	4	58	45	2	1	0	7	0	0	0	3	3	2	0	57	0	40	4	30	5	1	7	13	0	14	0	2	1	3	0	2	80	7	0	90	8	1	13	7	0	34	7	2	24	1	4	16	3	0	1	4	8	10	0	2	1	0	0	49	131	56	0	8	93	9	0	1	0	21	14	18	274	3	2	7	0	0	0	3	7	2	0	2	5	1	1	0	1	0	36	24	21	0	3	135	29	0	22	0	0	10	4	2	3	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__
847728	0	0	3	0	4	0	0	0	0	0	0	3	0	1	0	0	0	1	5	0	0	2	4	0	0	0	0	5	0	1	1	1	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	2	1	0	1	0	0	2	0	2	0	1	0	0	0	0	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__
196391	0	0	1	0	0	0	2	0	1	1	0	0	0	0	1	0	0	1	0	0	0	2	0	0	0	0	1	0	0	1	0	1	1	0	2	0	0	1	0	1	0	8	2	0	0	0	0	0	0	0	2	0	0	0	0	1	1	0	0	0	1	2	0	0	0	0	1	2	1	0	0	0	1	8	6	0	1	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	2	0	1	0	0	0	0	2	1	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__02d06; s__
546876	6	0	3	3	0	5	10	0	10	5	1	1	1	2	0	0	0	1	0	0	0	3	11	0	7	0	9	2	13	4	3	3	5	0	33	0	0	1	0	0	6	27	1	0	3	1	0	7	0	0	3	0	1	1	2	1	0	0	2	3	4	15	4	0	0	0	0	2	34	40	6	0	2	15	0	0	1	0	8	1	6	4	3	0	1	0	0	1	2	1	7	0	0	4	2	0	1	0	0	8	7	7	0	0	15	32	0	7	0	0	0	2	1	8	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
563532	120	0	0	0	0	0	3	0	0	0	0	0	0	0	625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Barnesiellaceae]; g__; s__
1066621	0	0	0	0	0	1	318	0	0	0	0	0	0	0	4	0	2	1104	0	533	30	1	0	0	0	0	2	39	0	0	0	0	994	0	0	0	0	740	0	0	0	0	0	72	0	47	0	0	82	0	0	0	31	0	0	0	291	0	0	0	0	0	0	0	0	0	0	240	0	0	0	0	0	0	0	1744	0	0	0	0	0	0	0	2	0	0	1	2714	1	0	0	1	742	0	0	2	0	326	0	0	17	0	1	0	0	0	0	17	0	0	403	0	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__melaninogenica
214450	12	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	5	0	0	0	0	0	0	0	0	0	0	5	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	4	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	6	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
360268	0	0	0	0	0	3	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Tenericutes; c__RF3; o__ML615J-28; f__; g__; s__
3924627	2	0	0	0	0	2	2	2	4	1	0	0	0	0	1	0	0	4	2	0	0	4	3	0	5	0	4	0	3	3	0	1	0	0	8	0	18	4	7	1	0	1	3	1	3	0	0	1	0	0	0	3	0	0	0	0	0	0	0	4	3	0	0	0	3	4	0	0	0	12	1	1	0	0	0	0	2	0	1	3	2	1	2	1	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	10	4	2	0	0	1	0	0	1	0	2	3	1	4	3	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
778758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
314406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__
343047	0	0	4	1	2	0	0	0	4	2	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	0	2	1	0	2	0	3	0	0	1	0	2	0	2	0	1	1	2	6	0	1	1	9	0	1	0	9	0	0	1	0	2	1	0	1	0	0	6	1	15	0	0	0	6	3	0	2	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	2	0	0	0	4	0	3	0	0	1	1	5	0	1	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea; s__
4376964	0	0	0	0	33	0	0	0	3	0	0	0	0	0	0	0	0	0	0	15	0	0	2	0	0	0	8	0	0	0	11	29	0	0	0	0	0	0	138	1	0	0	0	1	0	0	3	0	0	0	1	214	4	15	0	14	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	31	0	3	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__uniformis
188887	17	0	51	17	380	37	0	0	7	0	0	0	27	0	7	0	0	43	24	0	12	0	3	3	67	0	31	12	0	10	43	94	0	0	0	0	1	5	0	0	40	7	26	159	79	3	14	56	0	0	25	0	0	94	43	25	6	38	4	4	0	0	5	0	8	11	0	9	11	95	1	0	8	42	0	0	2	0	0	0	15	13	13	10	24	44	0	0	0	12	283	3	1	15	0	1	0	13	0	0	251	23	0	0	69	10	0	385	0	53	26	4	90	1	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
35786	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
589622	0	0	0	1	0	0	4	0	0	0	0	2	0	2	0	0	0	0	0	7	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	2	0	0	0	1	0	0	0	0	0	9	0	0	2	7	0	3	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	9	0	0	0	0	0	2	0	1	0	0	9	0	0	0	0	0	0	0	0	34	2	1	0	4	0	0	0	0	0	0	3	0	9	0	5	0	1	1	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
196878	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__
